query_id,user_id,timestamp,user_age,user_location,device,account_type,intention,query_text,response_time,satisfaction_score
48697,9415,2023-01-08 16:00:00,64,rural,mobile,checking,check_balance,Check my account balance please. 119,26,3
48698,7982,2023-01-07 14:00:00,36,urban,mobile,credit,loan_inquiry,Check eligibility for mortgage.,12,5
48699,11444,2022-05-01 11:00:00,27,rural,web,savings,open_account,Open savings account online. 270,29,2
48700,6362,2023-10-31 12:00:00,64,urban,web,savings,card_activation,Card activation code. 331,21,4
48701,14966,2022-11-10 13:00:00,44,urban,web,checking,payment_issue,Payment not going through. 903,44,1
48702,17202,2022-07-28 11:00:00,45,urban,mobile,credit,open_account,Open savings account online. 800,40,2
48703,15169,2022-10-05 20:00:00,71,urban,mobile,credit,payment_issue,Payment not going through. 935,11,3
48704,7488,2022-10-25 15:00:00,27,urban,mobile,credit,payment_issue,Why was my payment declined?,60,1
48705,2071,2022-05-31 11:00:00,62,rural,mobile,checking,transfer_money,Send money to friend.,17,4
48706,8829,2022-03-28 11:00:00,77,rural,app,savings,transfer_money,Send money to friend. 541,51,2
48707,15444,2022-03-21 14:00:00,68,urban,mobile,checking,card_activation,Activate my new credit card.,42,1
48708,4807,2022-04-18 16:00:00,34,urban,app,savings,check_balance,Check my account balance please. 702,17,3
48709,6843,2023-04-24 14:00:00,32,urban,app,savings,card_activation,How to activate debit card? 796,45,1
48710,10569,2022-12-14 08:00:00,60,rural,web,credit,transfer_money,Make a wire transfer.,32,2
48711,7862,2022-09-29 10:00:00,29,urban,web,checking,open_account,Apply for checking account. 68,51,1
48712,16099,2023-08-13 10:00:00,37,urban,mobile,checking,card_activation,How to activate debit card?,25,4
48713,18905,2022-09-29 19:00:00,79,urban,mobile,checking,open_account,Apply for checking account. 784,34,1
48714,18910,2022-10-28 12:00:00,33,urban,app,checking,check_balance,Check my account balance please. 719,55,1
48715,6700,2023-08-05 10:00:00,64,urban,mobile,credit,report_fraud,Report fraudulent transaction. 390,33,3
48716,2636,2022-12-07 19:00:00,37,urban,mobile,savings,card_activation,Activate my new credit card. 844,20,4
48717,12407,2023-05-05 20:00:00,67,urban,mobile,savings,report_fraud,Report fraudulent transaction.,21,4
48718,5160,2023-10-19 10:00:00,44,urban,mobile,checking,card_activation,Card activation code.,14,5
48719,260,2022-10-23 15:00:00,39,urban,mobile,checking,payment_issue,Payment not going through. 545,59,2
48720,19381,2022-06-20 09:00:00,44,rural,web,checking,payment_issue,Bill payment error. 626,55,1
48721,8258,2022-03-24 11:00:00,30,rural,mobile,checking,card_activation,Card activation code.,45,2
48722,15734,2023-10-09 12:00:00,76,urban,web,checking,transfer_money,Send money to friend.,24,3
48723,19163,2023-07-22 15:00:00,22,urban,mobile,checking,report_fraud,Unauthorized charge on my account. 606,50,2
48724,17554,2023-06-29 15:00:00,34,rural,mobile,savings,loan_inquiry,Apply for personal loan.,33,2
48725,15594,2022-11-03 19:00:00,51,urban,app,checking,card_activation,Activate my new credit card. 132,52,1
48726,12317,2022-07-03 16:00:00,39,urban,mobile,savings,payment_issue,Bill payment error.,27,2
48727,16181,2023-10-03 12:00:00,47,urban,mobile,checking,payment_issue,Payment not going through. 549,38,2
48728,16033,2022-11-04 16:00:00,20,urban,mobile,checking,card_activation,How to activate debit card?,17,5
48729,1667,2023-01-23 16:00:00,24,urban,app,checking,loan_inquiry,What are loan rates?,42,1
48730,13188,2022-09-01 16:00:00,66,rural,mobile,savings,open_account,How to open a new account? 683,49,1
48731,15954,2023-06-02 15:00:00,32,rural,mobile,checking,open_account,Open savings account online. 913,26,3
48732,16745,2022-04-23 11:00:00,24,urban,mobile,credit,loan_inquiry,Apply for personal loan.,45,2
48733,5715,2023-01-11 17:00:00,20,urban,app,checking,check_balance,What's my current balance?,40,1
48734,6044,2022-03-18 17:00:00,46,urban,mobile,savings,check_balance,What's my current balance?,48,1
48735,7753,2022-06-15 09:00:00,23,urban,mobile,credit,report_fraud,Report fraudulent transaction. 840,36,1
48736,7523,2023-10-02 17:00:00,66,urban,mobile,savings,card_activation,How to activate debit card?,42,1
48737,11554,2022-04-24 14:00:00,44,urban,app,savings,check_balance,How much money do I have left?,42,2
48738,10311,2022-05-06 09:00:00,18,rural,web,checking,check_balance,What's my current balance?,49,1
48739,3761,2023-02-22 09:00:00,66,rural,mobile,checking,report_fraud,Report fraudulent transaction.,55,1
48740,8369,2022-10-07 08:00:00,71,urban,web,checking,payment_issue,Why was my payment declined?,20,3
48741,6171,2023-05-18 19:00:00,51,urban,mobile,checking,transfer_money,Send money to friend.,34,3
48742,8129,2023-10-20 09:00:00,75,rural,web,credit,card_activation,Activate my new credit card.,51,1
48743,9505,2023-09-18 20:00:00,25,urban,app,savings,transfer_money,Send money to friend. 339,37,3
48744,6984,2022-06-27 12:00:00,64,urban,web,checking,open_account,How to open a new account?,57,1
48745,11240,2022-09-15 13:00:00,42,urban,mobile,savings,card_activation,Activate my new credit card. 998,53,1
48746,8723,2023-11-08 08:00:00,32,urban,web,checking,card_activation,Card activation code. 350,27,3
48747,14614,2023-02-01 14:00:00,55,urban,app,credit,payment_issue,Bill payment error. 26,18,3
48748,15335,2022-10-23 11:00:00,28,rural,mobile,savings,check_balance,Check my account balance please. 724,12,4
48749,11610,2022-07-02 16:00:00,26,rural,app,credit,transfer_money,Transfer $100 to my savings. 325,21,4
48750,11843,2023-08-24 20:00:00,44,urban,mobile,savings,card_activation,Card activation code. 239,31,1
48751,1262,2023-09-03 11:00:00,30,urban,mobile,checking,card_activation,Card activation code.,10,4
48752,5283,2023-05-29 13:00:00,29,urban,web,savings,loan_inquiry,Check eligibility for mortgage.,56,1
48753,19271,2023-03-29 08:00:00,28,rural,mobile,credit,check_balance,What's my current balance?,53,1
48754,13193,2022-06-27 15:00:00,72,rural,mobile,credit,payment_issue,Payment not going through. 545,30,3
48755,15984,2022-09-17 12:00:00,75,urban,app,credit,check_balance,What's my current balance?,22,4
48756,5872,2023-03-28 19:00:00,52,urban,web,checking,check_balance,How much money do I have left? 540,34,2
48757,18163,2022-07-29 17:00:00,61,urban,app,savings,payment_issue,Payment not going through.,38,1
48758,4761,2022-11-27 11:00:00,74,urban,mobile,checking,loan_inquiry,Check eligibility for mortgage. 256,32,2
48759,1981,2022-08-08 17:00:00,40,urban,mobile,checking,loan_inquiry,Apply for personal loan. 963,13,4
48760,17972,2023-10-30 14:00:00,38,urban,app,credit,transfer_money,Transfer $100 to my savings. 912,57,1
48761,13065,2023-09-29 08:00:00,78,urban,web,credit,transfer_money,Send money to friend.,49,2
48762,1148,2023-09-26 18:00:00,45,urban,app,savings,card_activation,Activate my new credit card. 796,60,2
48763,5551,2023-06-25 16:00:00,24,urban,mobile,checking,transfer_money,Send money to friend. 645,32,2
48764,12141,2023-05-23 09:00:00,30,urban,web,credit,transfer_money,Send money to friend.,29,2
48765,2451,2023-01-19 12:00:00,48,urban,app,checking,payment_issue,Why was my payment declined? 592,18,4
48766,7139,2023-10-23 12:00:00,52,rural,web,credit,loan_inquiry,What are loan rates?,49,2
48767,19778,2023-08-07 17:00:00,34,urban,mobile,savings,loan_inquiry,What are loan rates? 755,19,3
48768,14637,2022-05-02 12:00:00,68,rural,app,checking,open_account,How to open a new account?,51,2
48769,16329,2023-01-04 19:00:00,41,rural,mobile,savings,loan_inquiry,Apply for personal loan. 451,27,2
48770,6358,2022-09-03 18:00:00,69,urban,mobile,checking,open_account,How to open a new account?,28,4
48771,9066,2022-01-03 10:00:00,39,rural,web,savings,card_activation,Card activation code.,54,1
48772,8566,2022-03-04 10:00:00,27,rural,mobile,savings,payment_issue,Payment not going through.,39,3
48773,1195,2023-04-21 08:00:00,33,urban,mobile,checking,transfer_money,Transfer $100 to my savings.,45,2
48774,6488,2022-11-20 12:00:00,54,urban,mobile,checking,payment_issue,Payment not going through.,56,1
48775,19912,2022-05-03 15:00:00,23,rural,web,checking,payment_issue,Why was my payment declined?,60,2
48776,19866,2022-09-25 17:00:00,29,rural,app,credit,report_fraud,Report fraudulent transaction. 262,55,1
48777,12589,2023-01-13 13:00:00,18,urban,web,savings,card_activation,Card activation code.,30,3
48778,5616,2023-10-29 14:00:00,67,rural,mobile,savings,transfer_money,Transfer $100 to my savings.,36,3
48779,7459,2022-03-19 14:00:00,33,urban,web,credit,transfer_money,Send money to friend. 869,42,1
48780,15085,2023-06-26 19:00:00,74,urban,mobile,savings,card_activation,How to activate debit card?,47,2
48781,8017,2022-08-14 11:00:00,68,urban,mobile,credit,payment_issue,Payment not going through.,12,4
48782,2058,2022-10-12 08:00:00,51,urban,mobile,credit,report_fraud,I think my card was stolen.,55,2
48783,11305,2023-05-07 13:00:00,80,rural,mobile,credit,report_fraud,Unauthorized charge on my account. 778,25,2
48784,18802,2023-08-06 15:00:00,54,urban,web,credit,transfer_money,Make a wire transfer.,21,4
48785,16510,2022-07-01 16:00:00,75,rural,mobile,checking,loan_inquiry,What are loan rates?,37,2
48786,2833,2023-12-05 13:00:00,44,urban,mobile,credit,open_account,Apply for checking account. 540,14,4
48787,4479,2022-08-29 10:00:00,22,rural,mobile,credit,report_fraud,Unauthorized charge on my account. 623,14,5
48788,4619,2022-02-19 12:00:00,71,urban,app,credit,report_fraud,I think my card was stolen. 616,57,2
48789,14143,2022-12-14 15:00:00,36,urban,mobile,credit,payment_issue,Why was my payment declined? 876,52,1
48790,17394,2023-04-22 14:00:00,28,urban,mobile,checking,loan_inquiry,What are loan rates?,54,1
48791,3779,2023-07-26 09:00:00,70,rural,web,savings,open_account,Apply for checking account.,51,2
48792,942,2022-06-25 16:00:00,54,urban,app,savings,transfer_money,Transfer $100 to my savings. 767,58,1
48793,3604,2022-09-24 14:00:00,80,urban,app,savings,report_fraud,Unauthorized charge on my account.,23,2
48794,3981,2022-11-29 15:00:00,60,urban,web,credit,payment_issue,Payment not going through. 710,55,1
48795,15319,2022-07-21 09:00:00,28,rural,mobile,savings,loan_inquiry,What are loan rates? 970,21,2
48796,4369,2022-03-20 12:00:00,25,urban,mobile,checking,payment_issue,Payment not going through.,60,2
48797,14301,2022-01-27 09:00:00,70,rural,mobile,savings,report_fraud,Unauthorized charge on my account.,48,1
48798,8694,2023-05-31 10:00:00,33,urban,web,savings,transfer_money,Send money to friend.,55,1
48799,12011,2022-04-04 19:00:00,48,urban,app,checking,transfer_money,Make a wire transfer.,27,4
48800,15847,2022-05-24 16:00:00,28,urban,mobile,checking,loan_inquiry,Apply for personal loan. 102,16,4
48801,1251,2022-09-15 09:00:00,18,urban,web,savings,payment_issue,Why was my payment declined? 174,16,5
48802,10581,2023-02-19 18:00:00,64,urban,mobile,savings,payment_issue,Payment not going through.,22,4
48803,18704,2022-11-04 18:00:00,34,urban,app,savings,open_account,Apply for checking account.,55,2
48804,5911,2022-09-02 13:00:00,65,urban,mobile,savings,report_fraud,I think my card was stolen.,33,1
48805,19580,2023-05-05 15:00:00,66,urban,app,credit,card_activation,How to activate debit card? 735,40,2
48806,2958,2023-07-02 11:00:00,42,urban,web,credit,loan_inquiry,Apply for personal loan. 23,21,4
48807,13895,2023-10-18 14:00:00,72,urban,app,checking,transfer_money,Transfer $100 to my savings. 553,25,3
48808,3275,2023-11-28 11:00:00,64,rural,mobile,savings,transfer_money,Make a wire transfer. 135,15,4
48809,10451,2023-01-29 11:00:00,68,urban,mobile,credit,check_balance,Check my account balance please. 527,58,2
48810,15089,2022-06-22 08:00:00,60,urban,mobile,savings,loan_inquiry,Apply for personal loan. 211,19,4
48811,3049,2022-11-12 13:00:00,43,urban,web,checking,open_account,Apply for checking account.,33,2
48812,1907,2022-07-30 10:00:00,51,urban,mobile,checking,loan_inquiry,Apply for personal loan.,46,1
48813,2940,2022-02-18 09:00:00,19,urban,mobile,savings,transfer_money,Make a wire transfer. 304,32,3
48814,11671,2023-10-13 08:00:00,33,rural,mobile,credit,loan_inquiry,Apply for personal loan.,15,4
48815,8733,2022-03-14 20:00:00,48,rural,mobile,credit,check_balance,How much money do I have left? 793,60,1
48816,14432,2022-10-03 11:00:00,39,urban,web,savings,payment_issue,Why was my payment declined? 453,12,5
48817,9050,2023-10-10 11:00:00,39,rural,mobile,savings,transfer_money,Send money to friend.,10,3
48818,11029,2023-03-02 18:00:00,49,urban,app,credit,open_account,Apply for checking account.,58,2
48819,6459,2022-01-14 17:00:00,23,urban,app,credit,open_account,How to open a new account? 123,36,1
48820,1753,2023-03-12 17:00:00,19,urban,mobile,savings,open_account,Open savings account online. 357,52,2
48821,18051,2023-03-07 08:00:00,24,urban,mobile,checking,payment_issue,Bill payment error. 997,14,4
48822,1864,2023-08-28 11:00:00,28,urban,mobile,credit,payment_issue,Payment not going through.,46,1
48823,4462,2023-02-03 13:00:00,27,urban,mobile,savings,open_account,How to open a new account?,17,3
48824,14137,2022-04-27 20:00:00,33,urban,mobile,credit,transfer_money,Transfer $100 to my savings.,39,2
48825,10606,2022-01-28 09:00:00,68,urban,mobile,savings,transfer_money,Transfer $100 to my savings. 795,50,1
48826,5213,2023-01-22 15:00:00,18,urban,mobile,savings,open_account,Apply for checking account. 462,49,1
48827,2119,2023-09-02 15:00:00,52,urban,web,savings,open_account,How to open a new account?,36,3
48828,12614,2023-10-04 15:00:00,55,urban,mobile,credit,open_account,How to open a new account?,32,3
48829,5627,2023-02-28 17:00:00,56,urban,web,credit,transfer_money,Transfer $100 to my savings.,43,1
48830,9542,2022-09-06 20:00:00,27,rural,web,checking,open_account,Open savings account online. 240,20,3
48831,7359,2023-04-02 15:00:00,76,urban,web,checking,check_balance,Check my account balance please.,58,1
48832,14550,2022-11-13 13:00:00,52,urban,app,credit,payment_issue,Why was my payment declined? 191,37,3
48833,9263,2023-09-14 19:00:00,30,urban,mobile,savings,open_account,Open savings account online.,41,2
48834,18138,2022-04-15 20:00:00,59,urban,mobile,credit,loan_inquiry,Check eligibility for mortgage. 828,45,2
48835,6361,2022-05-31 14:00:00,31,rural,mobile,credit,loan_inquiry,What are loan rates?,31,3
48836,14637,2022-03-07 12:00:00,29,urban,mobile,savings,check_balance,What's my current balance? 492,25,3
48837,11680,2023-06-16 19:00:00,61,urban,web,checking,check_balance,What's my current balance?,24,4
48838,13214,2023-05-18 10:00:00,73,urban,app,savings,open_account,Apply for checking account. 836,59,1
48839,1389,2023-09-05 09:00:00,20,urban,web,savings,transfer_money,Send money to friend.,33,1
48840,11592,2023-12-18 19:00:00,78,urban,mobile,credit,loan_inquiry,Check eligibility for mortgage. 437,60,1
48841,12970,2023-10-06 11:00:00,55,rural,app,credit,check_balance,What's my current balance? 485,37,3
48842,6915,2022-02-07 18:00:00,63,urban,app,credit,report_fraud,Unauthorized charge on my account.,20,3
48843,5522,2023-01-31 15:00:00,28,urban,mobile,credit,loan_inquiry,Apply for personal loan. 973,11,3
48844,17395,2022-12-13 17:00:00,51,urban,web,checking,card_activation,Card activation code. 594,46,1
48845,10876,2022-01-10 09:00:00,42,rural,mobile,checking,open_account,How to open a new account?,22,4
48846,426,2023-03-11 11:00:00,40,urban,mobile,savings,check_balance,Check my account balance please. 856,37,1
48847,12217,2022-03-21 19:00:00,25,urban,web,credit,report_fraud,Report fraudulent transaction.,36,1
48848,14744,2022-09-30 20:00:00,60,urban,web,credit,loan_inquiry,Apply for personal loan. 975,42,2
48849,6919,2023-03-25 15:00:00,61,urban,mobile,checking,report_fraud,Report fraudulent transaction.,60,2
48850,7009,2022-03-27 16:00:00,44,urban,mobile,checking,open_account,Open savings account online. 941,16,4
48851,8409,2022-12-25 17:00:00,67,rural,web,checking,report_fraud,I think my card was stolen. 524,16,3
48852,6314,2023-08-19 11:00:00,75,urban,mobile,checking,payment_issue,Bill payment error.,33,3
48853,8802,2022-01-10 13:00:00,21,rural,web,checking,payment_issue,Payment not going through. 344,40,2
48854,12646,2022-04-15 08:00:00,79,urban,app,checking,check_balance,What's my current balance?,55,1
48855,186,2022-04-21 16:00:00,41,rural,mobile,checking,loan_inquiry,What are loan rates?,35,2
48856,13158,2022-06-18 14:00:00,77,rural,web,checking,card_activation,Activate my new credit card.,57,1
48857,9016,2022-11-23 08:00:00,80,urban,web,savings,payment_issue,Bill payment error. 794,26,4
48858,10170,2022-01-03 15:00:00,30,rural,web,credit,check_balance,How much money do I have left?,50,1
48859,16274,2022-05-23 14:00:00,78,urban,web,credit,report_fraud,Report fraudulent transaction.,36,3
48860,12967,2022-07-15 14:00:00,58,urban,web,savings,card_activation,Activate my new credit card. 841,47,2
48861,17569,2022-03-25 17:00:00,48,rural,web,savings,loan_inquiry,Check eligibility for mortgage. 909,12,4
48862,19993,2023-03-02 15:00:00,79,urban,web,savings,payment_issue,Payment not going through.,46,2
48863,14478,2022-02-15 17:00:00,31,urban,web,savings,payment_issue,Bill payment error. 547,41,2
48864,3767,2022-01-02 11:00:00,37,urban,mobile,credit,report_fraud,Unauthorized charge on my account. 952,51,1
48865,9812,2022-09-18 17:00:00,71,rural,mobile,checking,open_account,Open savings account online. 459,11,5
48866,4327,2022-02-23 16:00:00,54,urban,web,savings,report_fraud,Report fraudulent transaction.,33,2
48867,16263,2022-07-11 11:00:00,39,urban,web,savings,open_account,How to open a new account? 994,46,1
48868,2436,2023-05-08 15:00:00,29,rural,mobile,credit,transfer_money,Transfer $100 to my savings.,14,4
48869,735,2022-06-19 14:00:00,20,urban,mobile,checking,check_balance,Check my account balance please.,58,1
48870,158,2023-07-26 14:00:00,49,urban,app,savings,loan_inquiry,Apply for personal loan.,26,2
48871,5305,2023-09-28 18:00:00,22,rural,mobile,checking,report_fraud,I think my card was stolen.,50,2
48872,19877,2023-07-09 14:00:00,49,urban,app,savings,loan_inquiry,Check eligibility for mortgage. 788,48,2
48873,19639,2023-03-02 11:00:00,29,urban,web,credit,transfer_money,Send money to friend. 527,58,2
48874,16379,2023-06-08 16:00:00,45,rural,app,credit,transfer_money,Transfer $100 to my savings. 664,58,2
48875,7765,2022-08-21 10:00:00,44,urban,mobile,savings,loan_inquiry,Apply for personal loan.,43,2
48876,17460,2023-10-17 11:00:00,40,urban,web,credit,open_account,Open savings account online.,34,2
48877,5123,2022-05-17 14:00:00,21,urban,web,checking,transfer_money,Transfer $100 to my savings.,14,5
48878,14413,2022-04-26 18:00:00,22,urban,mobile,checking,card_activation,Card activation code. 63,29,3
48879,10054,2022-06-26 17:00:00,55,rural,app,checking,open_account,Apply for checking account.,43,2
48880,8191,2022-03-03 18:00:00,62,rural,app,savings,open_account,How to open a new account? 494,60,1
48881,2965,2023-07-22 12:00:00,26,urban,app,credit,report_fraud,Report fraudulent transaction. 399,38,1
48882,13579,2023-02-05 13:00:00,26,rural,web,checking,check_balance,Check my account balance please.,31,1
48883,13618,2022-03-23 08:00:00,46,rural,mobile,savings,check_balance,Check my account balance please.,60,1
48884,5126,2022-09-28 08:00:00,74,urban,mobile,credit,transfer_money,Make a wire transfer.,40,1
48885,1134,2023-12-20 15:00:00,34,rural,web,savings,payment_issue,Why was my payment declined? 11,16,5
48886,4239,2023-09-24 11:00:00,36,urban,web,savings,transfer_money,Send money to friend. 206,19,5
48887,5787,2023-07-16 15:00:00,19,urban,web,checking,report_fraud,I think my card was stolen.,13,3
48888,8358,2022-10-30 14:00:00,49,urban,mobile,savings,check_balance,Check my account balance please.,16,5
48889,14596,2022-05-25 14:00:00,71,urban,mobile,savings,card_activation,Activate my new credit card.,26,3
48890,11949,2023-01-16 18:00:00,32,rural,mobile,savings,payment_issue,Bill payment error. 23,36,3
48891,19382,2022-02-07 20:00:00,58,urban,mobile,checking,transfer_money,Make a wire transfer.,27,2
48892,12701,2023-04-19 08:00:00,19,urban,app,savings,loan_inquiry,Check eligibility for mortgage. 232,13,3
48893,11404,2023-09-26 14:00:00,31,urban,mobile,checking,report_fraud,Report fraudulent transaction.,33,2
48894,10168,2023-02-09 18:00:00,65,urban,mobile,credit,open_account,Apply for checking account.,36,1
48895,6312,2023-01-25 08:00:00,49,rural,mobile,credit,loan_inquiry,Apply for personal loan.,25,3
48896,3156,2023-09-25 09:00:00,56,urban,mobile,savings,check_balance,How much money do I have left?,30,2
48897,16805,2023-09-12 13:00:00,66,urban,mobile,savings,card_activation,Activate my new credit card. 670,11,3
48898,9922,2023-10-14 14:00:00,43,urban,web,savings,transfer_money,Transfer $100 to my savings.,39,2
48899,2836,2023-04-09 18:00:00,63,rural,mobile,credit,loan_inquiry,Check eligibility for mortgage. 745,55,2
48900,2086,2023-06-02 20:00:00,29,rural,app,credit,check_balance,How much money do I have left?,56,2
48901,7070,2022-09-25 12:00:00,59,urban,web,credit,check_balance,How much money do I have left?,24,2
48902,2386,2022-06-17 15:00:00,43,urban,app,credit,transfer_money,Transfer $100 to my savings. 685,36,1
48903,18762,2022-02-03 10:00:00,53,urban,web,credit,open_account,Apply for checking account.,26,4
48904,19242,2022-03-05 12:00:00,29,rural,web,credit,transfer_money,Make a wire transfer.,52,1
48905,12293,2023-10-25 08:00:00,66,urban,mobile,credit,card_activation,Card activation code.,39,1
48906,1456,2022-03-11 08:00:00,50,rural,mobile,checking,open_account,Open savings account online.,34,3
48907,13683,2022-10-20 14:00:00,43,urban,mobile,savings,report_fraud,Unauthorized charge on my account. 173,59,1
48908,13183,2022-03-28 18:00:00,40,urban,mobile,credit,transfer_money,Make a wire transfer.,32,1
48909,1891,2022-10-12 17:00:00,30,urban,web,savings,payment_issue,Payment not going through.,48,1
48910,14439,2022-10-04 15:00:00,75,urban,mobile,savings,card_activation,How to activate debit card? 282,10,5
48911,8842,2022-05-20 19:00:00,54,urban,app,savings,transfer_money,Make a wire transfer. 943,24,4
48912,2429,2022-09-21 16:00:00,57,urban,web,checking,open_account,Open savings account online.,39,1
48913,6210,2023-02-06 20:00:00,45,urban,mobile,credit,card_activation,Activate my new credit card.,41,2
48914,18702,2022-01-15 17:00:00,51,urban,mobile,savings,transfer_money,Transfer $100 to my savings.,44,1
48915,8049,2023-10-20 20:00:00,71,urban,mobile,credit,payment_issue,Bill payment error.,55,1
48916,18500,2023-05-03 16:00:00,58,rural,web,checking,loan_inquiry,Check eligibility for mortgage.,55,2
48917,7283,2022-08-17 12:00:00,36,urban,app,savings,payment_issue,Why was my payment declined?,49,1
48918,7194,2023-05-16 16:00:00,71,rural,mobile,savings,payment_issue,Bill payment error. 288,18,3
48919,15919,2022-06-23 17:00:00,63,urban,mobile,credit,loan_inquiry,What are loan rates? 252,40,1
48920,10447,2022-09-10 10:00:00,42,urban,app,credit,open_account,How to open a new account? 967,18,3
48921,16457,2023-12-24 10:00:00,52,rural,mobile,credit,transfer_money,Transfer $100 to my savings.,36,2
48922,3458,2023-07-01 18:00:00,38,rural,app,credit,check_balance,Check my account balance please.,53,1
48923,18407,2023-03-10 19:00:00,23,urban,web,credit,transfer_money,Make a wire transfer.,38,3
48924,16297,2022-03-11 14:00:00,66,urban,web,checking,open_account,Open savings account online.,15,4
48925,4086,2022-12-29 12:00:00,33,rural,web,savings,card_activation,How to activate debit card? 579,43,1
48926,10270,2023-08-16 14:00:00,41,rural,mobile,checking,report_fraud,I think my card was stolen. 190,28,3
48927,7589,2023-01-13 15:00:00,75,rural,web,savings,open_account,Open savings account online.,34,3
48928,13833,2022-06-23 13:00:00,68,urban,mobile,credit,payment_issue,Why was my payment declined? 361,50,1
48929,17928,2023-06-16 10:00:00,33,urban,mobile,savings,transfer_money,Send money to friend. 484,38,1
48930,15224,2023-12-23 18:00:00,47,urban,app,checking,payment_issue,Payment not going through.,39,3
48931,5784,2022-11-26 10:00:00,80,urban,app,savings,card_activation,How to activate debit card?,45,1
48932,10229,2023-09-06 15:00:00,45,urban,mobile,credit,card_activation,Card activation code.,22,4
48933,4750,2023-12-27 13:00:00,27,urban,mobile,checking,loan_inquiry,What are loan rates?,41,2
48934,5046,2023-09-07 12:00:00,73,urban,web,checking,transfer_money,Transfer $100 to my savings. 853,47,2
48935,848,2022-10-07 10:00:00,34,urban,app,credit,transfer_money,Send money to friend.,41,2
48936,17319,2023-04-13 08:00:00,37,urban,web,savings,loan_inquiry,What are loan rates? 283,15,4
48937,1396,2022-11-28 20:00:00,65,urban,mobile,credit,card_activation,How to activate debit card?,46,2
48938,16923,2023-11-07 09:00:00,53,rural,app,credit,payment_issue,Bill payment error.,54,1
48939,14114,2023-04-27 19:00:00,41,urban,mobile,checking,loan_inquiry,Apply for personal loan. 643,43,2
48940,10387,2023-12-16 14:00:00,33,urban,app,checking,payment_issue,Why was my payment declined?,17,3
48941,902,2023-03-24 10:00:00,37,urban,web,checking,check_balance,Check my account balance please.,28,2
48942,18268,2022-08-07 16:00:00,69,urban,mobile,checking,report_fraud,I think my card was stolen.,52,1
48943,8332,2023-05-17 17:00:00,72,rural,mobile,credit,report_fraud,I think my card was stolen. 97,48,1
48944,19087,2023-12-21 17:00:00,43,urban,web,checking,loan_inquiry,Check eligibility for mortgage.,28,3
48945,10861,2023-09-16 18:00:00,46,urban,web,credit,open_account,Open savings account online. 968,24,2
48946,11111,2023-05-31 16:00:00,73,rural,mobile,credit,check_balance,What's my current balance?,29,2
48947,9487,2022-06-24 13:00:00,65,urban,mobile,credit,payment_issue,Bill payment error.,27,4
48948,11075,2023-08-31 15:00:00,39,urban,mobile,credit,report_fraud,I think my card was stolen. 364,54,1
48949,17801,2022-08-24 18:00:00,37,urban,mobile,credit,transfer_money,Make a wire transfer. 995,22,3
48950,11265,2022-01-30 13:00:00,49,urban,mobile,credit,transfer_money,Transfer $100 to my savings.,52,1
48951,11525,2022-12-15 16:00:00,46,urban,mobile,savings,transfer_money,Make a wire transfer.,24,2
48952,2583,2022-11-18 18:00:00,78,urban,mobile,savings,loan_inquiry,Apply for personal loan.,32,2
48953,16743,2023-05-26 20:00:00,65,rural,app,checking,payment_issue,Payment not going through. 712,18,4
48954,1501,2023-05-05 11:00:00,40,urban,mobile,credit,check_balance,Check my account balance please. 56,50,1
48955,8120,2023-08-12 14:00:00,74,urban,web,checking,loan_inquiry,Check eligibility for mortgage.,13,4
48956,18323,2023-04-26 09:00:00,51,rural,mobile,checking,payment_issue,Why was my payment declined? 58,42,1
48957,815,2023-11-07 11:00:00,29,urban,mobile,checking,payment_issue,Payment not going through.,19,5
48958,8788,2023-09-08 16:00:00,36,urban,mobile,credit,loan_inquiry,What are loan rates?,39,3
48959,14540,2023-10-19 09:00:00,34,rural,web,checking,loan_inquiry,Apply for personal loan.,37,1
48960,5067,2023-07-02 13:00:00,56,rural,web,credit,payment_issue,Why was my payment declined? 101,32,2
48961,11188,2022-08-02 17:00:00,80,rural,mobile,credit,card_activation,How to activate debit card?,14,5
48962,6087,2023-02-04 11:00:00,39,urban,mobile,credit,open_account,How to open a new account? 391,32,1
48963,6295,2023-03-31 12:00:00,27,rural,mobile,credit,payment_issue,Why was my payment declined? 688,11,4
48964,11511,2023-03-21 08:00:00,73,urban,web,savings,payment_issue,Bill payment error.,46,1
48965,14130,2022-01-17 13:00:00,35,urban,mobile,savings,report_fraud,Report fraudulent transaction.,23,2
48966,2065,2023-04-26 12:00:00,22,rural,app,checking,payment_issue,Payment not going through.,44,1
48967,18736,2022-11-16 13:00:00,18,rural,app,checking,transfer_money,Transfer $100 to my savings.,23,2
48968,14201,2023-10-03 14:00:00,43,urban,web,savings,loan_inquiry,Check eligibility for mortgage. 344,36,2
48969,7365,2022-04-13 16:00:00,42,urban,mobile,checking,payment_issue,Bill payment error. 229,42,2
48970,1365,2022-02-11 09:00:00,67,rural,mobile,savings,check_balance,How much money do I have left?,31,3
48971,11021,2023-01-13 10:00:00,30,rural,web,credit,check_balance,How much money do I have left?,51,2
48972,17469,2023-08-24 19:00:00,56,urban,web,checking,loan_inquiry,Apply for personal loan. 86,28,4
48973,16651,2022-08-12 20:00:00,56,urban,mobile,checking,report_fraud,Report fraudulent transaction. 398,31,3
